claim_id,instance_id,topology,basis_regime,transpiler_seed,delta,A_two_qubit_count,B_two_qubit_count,A_depth,B_depth,A_two_qubit_depth,B_two_qubit_depth,margin,preserves_direction
L1Q-C2,he_n10_d3_seed5,ring,u_cx,6,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed5,ring,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,u_cx,7,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed5,ring,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,u_cx,8,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed5,ring,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,u_cx,9,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed5,ring,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,0,0.0,27,27,67,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,0,0.0,27,27,67,44,13,13,-23,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,0,0.0,27,27,67,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,1,0.0,27,27,60,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,1,0.0,27,27,60,44,13,13,-16,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,1,0.0,27,27,60,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,2,0.0,27,27,67,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,2,0.0,27,27,67,44,13,13,-23,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,2,0.0,27,27,67,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,4,0.0,27,27,67,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,4,0.0,27,27,67,44,13,13,-23,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,4,0.0,27,27,67,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,5,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,5,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,5,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,6,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,6,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,6,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,7,0.0,27,27,65,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,7,0.0,27,27,65,44,13,13,-21,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,7,0.0,27,27,65,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,8,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,8,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,8,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed5,ring,rz_sx_cx,9,0.0,27,27,67,44,13,13,0,0
L1Q-C2,he_n10_d3_seed5,ring,rz_sx_cx,9,0.0,27,27,67,44,13,13,-23,0
L1Q-C3,he_n10_d3_seed5,ring,rz_sx_cx,9,0.0,27,27,67,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,0,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,0,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,0,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,1,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,1,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,1,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,2,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,2,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,2,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,3,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,3,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,3,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,4,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,4,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,4,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,5,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,5,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,5,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,6,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,7,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,8,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,u_cx,9,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,linear,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,0,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,0,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,0,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,1,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,1,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,1,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,2,0.0,27,27,70,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,2,0.0,27,27,70,44,13,13,-26,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,2,0.0,27,27,70,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,3,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,3,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,3,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,4,0.0,27,27,70,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,4,0.0,27,27,70,44,13,13,-26,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,4,0.0,27,27,70,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,5,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,5,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,5,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,6,0.0,27,27,70,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,6,0.0,27,27,70,44,13,13,-26,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,6,0.0,27,27,70,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,7,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,7,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,7,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,8,0.0,27,27,70,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,8,0.0,27,27,70,44,13,13,-26,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,8,0.0,27,27,70,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,linear,rz_sx_cx,9,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,linear,rz_sx_cx,9,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed6,linear,rz_sx_cx,9,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,0,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,0,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,0,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,1,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,1,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,1,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,2,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,2,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,2,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,3,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,3,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,3,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,4,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,4,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,4,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,5,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,5,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,5,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,6,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,7,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,8,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,u_cx,9,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed6,ring,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,0,0.0,27,27,67,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,0,0.0,27,27,67,44,13,13,-23,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,0,0.0,27,27,67,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,1,0.0,27,27,60,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,1,0.0,27,27,60,44,13,13,-16,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,1,0.0,27,27,60,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,2,0.0,27,27,67,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,2,0.0,27,27,67,44,13,13,-23,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,2,0.0,27,27,67,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,4,0.0,27,27,67,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,4,0.0,27,27,67,44,13,13,-23,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,4,0.0,27,27,67,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,5,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,5,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,5,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,6,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,6,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,6,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,7,0.0,27,27,65,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,7,0.0,27,27,65,44,13,13,-21,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,7,0.0,27,27,65,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,8,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,8,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,8,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed6,ring,rz_sx_cx,9,0.0,27,27,67,44,13,13,0,0
L1Q-C2,he_n10_d3_seed6,ring,rz_sx_cx,9,0.0,27,27,67,44,13,13,-23,0
L1Q-C3,he_n10_d3_seed6,ring,rz_sx_cx,9,0.0,27,27,67,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,0,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,0,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,0,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,1,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,1,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,1,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,2,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,2,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,2,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,3,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,3,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,3,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,4,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,4,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,4,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,5,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,5,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,5,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,6,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,7,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,8,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,u_cx,9,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,linear,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,0,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,0,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,0,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,1,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,1,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,1,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,2,0.0,27,27,68,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,2,0.0,27,27,68,44,13,13,-24,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,2,0.0,27,27,68,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,3,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,3,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,3,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,4,0.0,27,27,68,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,4,0.0,27,27,68,44,13,13,-24,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,4,0.0,27,27,68,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,5,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,5,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,5,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,6,0.0,27,27,68,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,6,0.0,27,27,68,44,13,13,-24,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,6,0.0,27,27,68,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,7,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,7,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,7,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,8,0.0,27,27,68,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,8,0.0,27,27,68,44,13,13,-24,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,8,0.0,27,27,68,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,linear,rz_sx_cx,9,0.0,27,27,64,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,linear,rz_sx_cx,9,0.0,27,27,64,44,13,13,-20,0
L1Q-C3,he_n10_d3_seed7,linear,rz_sx_cx,9,0.0,27,27,64,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,0,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,0,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,0,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,1,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,1,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,1,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,2,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,2,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,2,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,3,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,3,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,3,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,4,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,4,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,4,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,5,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,5,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,5,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,6,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,6,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,7,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,7,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,8,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,8,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,u_cx,9,0.0,27,27,17,20,13,13,3,1
L1Q-C3,he_n10_d3_seed7,ring,u_cx,9,0.0,27,27,17,20,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,rz_sx_cx,0,0.0,27,27,65,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,rz_sx_cx,0,0.0,27,27,65,44,13,13,-21,0
L1Q-C3,he_n10_d3_seed7,ring,rz_sx_cx,0,0.0,27,27,65,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,rz_sx_cx,1,0.0,27,27,58,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,rz_sx_cx,1,0.0,27,27,58,44,13,13,-14,0
L1Q-C3,he_n10_d3_seed7,ring,rz_sx_cx,1,0.0,27,27,58,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,rz_sx_cx,2,0.0,27,27,65,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,rz_sx_cx,2,0.0,27,27,65,44,13,13,-21,0
L1Q-C3,he_n10_d3_seed7,ring,rz_sx_cx,2,0.0,27,27,65,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,-19,0
L1Q-C3,he_n10_d3_seed7,ring,rz_sx_cx,3,0.0,27,27,63,44,13,13,0,0
L1Q-C1,he_n10_d3_seed7,ring,rz_sx_cx,4,0.0,27,27,65,44,13,13,0,0
L1Q-C2,he_n10_d3_seed7,ring,rz_sx_cx,4,0.0,27,27,65,44,13,13,-21,0
L1Q-C3,he_n10_d3_seed7,ring,rz_sx_cx,4,0.0,27,27,65,44,13,13,0,0
